# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 20 12312
  7 -8.85032 626.63 449.064
  8 -6.32165 622.99 457.545
  9 -3.79299 590.04 460.522
  10 -1.26433 616.38 461.877
  11 1.26433 616.46 471.001
  12 3.79299 584.27 463.184
  13 6.32165 641.02 467.51
  14 8.85032 594.43 461.478
  15 11.379 609.11 454.989
  16 13.9076 600.31 443.492
  17 16.4363 625.34 447.609
  18 18.965 603.46 446.812
  19 21.4936 638.16 446.404
  20 24.0223 593.03 441.166
385000 20 12312
  1 -24.0223 620.98 433.215
  2 -21.4936 594.57 428.334
  3 -18.965 638.41 434.165
  4 -16.4363 626.39 431.152
  5 -13.9076 631.47 434.687
  6 -11.379 620.81 445.876
  7 -8.85032 629.28 461.341
  8 -6.32165 613.27 459.102
  9 -3.79299 601.31 454.122
  10 -1.26433 606.03 460.312
  11 1.26433 628.92 477.815
  12 3.79299 581.17 456.181
  13 6.32165 632.41 458.474
  14 8.85032 594.15 464.537
  15 11.379 623.61 454.091
  16 13.9076 597.62 445.52
  17 16.4363 639.82 447.789
  18 18.965 596.23 444.228
  19 21.4936 644.73 447.948
  20 24.0223 590.82 436.913
386000 20 12312
  1 -24.0223 628.47 442.239
  2 -21.4936 610.88 436.809
  3 -18.965 630.06 434.826
  4 -16.4363 640.21 437.313
  5 -13.9076 623.1 443.841
  6 -11.379 620.92 451.139
  7 -8.85032 599.39 445.83
  8 -6.32165 606.31 449.697
  9 -3.79299 618.25 459.587
  10 -1.26433 604.83 472.279
  11 1.26433 628.32 478.72
  12 3.79299 580.02 467.989
  13 6.32165 635.99 466.934
  14 8.85032 592.55 459.865
  15 11.379 621.97 456.687
  16 13.9076 613.46 447.016
  17 16.4363 630.67 446.328
  18 18.965 607.71 441.071
  19 21.4936 618.25 443.307
  20 24.0223 600.64 433.171
387000 20 12312.000000000002
  1 -24.0223 627.06 445.485
  2 -21.4936 623.83 442.678
  3 -18.965 629.57 436.31
  4 -16.4363 633.4 427.871
  5 -13.9076 628.29 440.281
  6 -11.379 618.68 438.153
  7 -8.85032 604.74 442.487
  8 -6.32165 625.05 456.209
  9 -3.79299 621.48 466.63
  10 -1.26433 574.6 472.1
  11 1.26433 607.18 479.681
  12 3.79299 578.02 475.404
  13 6.32165 623.02 459.727
  14 8.85032 593.63 456.178
  15 11.379 621.36 457.582
  16 13.9076 626.92 450.933
  17 16.4363 622.19 456.029
  18 18.965 629.27 440.407
  19 21.4936 608.3 429.823
  20 24.0223 615.41 427.007
388000 20 12312
  1 -24.0223 623.99 436.592
  2 -21.4936 616.78 443.773
  3 -18.965 639.95 439.715
  4 -16.4363 626.77 436.868
  5 -13.9076 623.56 439.522
  6 -11.379 618.45 428.134
  7 -8.85032 612.04 439.168
  8 -6.32165 599.24 455.061
  9 -3.79299 630.17 472.122
  10 -1.26433 578.66 476.312
  11 1.26433 627.81 476.391
  12 3.79299 584.19 476.805
  13 6.32165 623.03 455.556
  14 8.85032 605.06 460.709
  15 11.379 622.16 450.715
  16 13.9076 614.77 453.45
  17 16.4363 622.44 448.89
  18 18.965 612.47 450.932
  19 21.4936 615.75 433.564
  20 24.0223 614.71 423.941
389000 20 12312.000000000002
  1 -24.0223 617.49 439.086
  2 -21.4936 615.7 440.471
  3 -18.965 635.01 441.098
  4 -16.4363 621.56 446.339
  5 -13.9076 605.43 439.132
  6 -11.379 620.07 434.523
  7 -8.85032 612.87 433.184
  8 -6.32165 603.01 459.04
  9 -3.79299 607.11 467.952
  10 -1.26433 610.43 483.146
  11 1.26433 622.65 475.655
  12 3.79299 605.44 471.575
  13 6.32165 612.36 469.793
  14 8.85032 610.2 467.519
  15 11.379 615.26 452.945
  16 13.9076 616.99 448.255
  17 16.4363 621.96 441.85
  18 18.965 627.37 438.649
  19 21.4936 625.92 431.741
  20 24.0223 605.17 429.328
390000 20 12311.999999999996
  1 -24.0223 618.18 435.923
  2 -21.4936 617.8 440.074
  3 -18.965 633.58 446.682
  4 -16.4363 625.85 437.393
  5 -13.9076 605.87 428.202
  6 -11.379 630.15 438.711
  7 -8.85032 604.03 451.332
  8 -6.32165 614.54 461.676
  9 -3.79299 613.34 469.889
  10 -1.26433 610.61 476.531
  11 1.26433 637.5 480.245
  12 3.79299 602.77 473.424
  13 6.32165 628.78 473.041
  14 8.85032 593.55 459.638
  15 11.379 611.07 457.301
  16 13.9076 622.88 447.754
  17 16.4363 613.81 446.076
  18 18.965 608.57 443.395
  19 21.4936 613.32 432.522
  20 24.0223 605.8 435.994
391000 20 12312
  1 -24.0223 614.87 432.387
  2 -21.4936 612.51 437.121
  3 -18.965 634.93 440.033
  4 -16.4363 626.3 441.218
  5 -13.9076 615.47 437.967
  6 -11.379 644.14 435.356
  7 -8.85032 600.36 454.036
  8 -6.32165 637.51 455.116
  9 -3.79299 603.92 468.477
  10 -1.26433 601.92 481.297
  11 1.26433 638.73 486.518
  12 3.79299 612.5 480.289
  13 6.32165 604.21 479.277
  14 8.85032 603.74 456.039
  15 11.379 607.51 448.074
  16 13.9076 608.41 439.85
  17 16.4363 613.6 453.777
  18 18.965 598.96 435.761
  19 21.4936 625.39 433.336
  20 24.0223 607.02 438.928
392000 20 12312
  1 -24.0223 611.13 435.727
  2 -21.4936 618.93 440.13
  3 -18.965 627.44 436.317
  4 -16.4363 626.24 437.378
  5 -13.9076 629.18 439.027
  6 -11.379 607.71 438.688
  7 -8.85032 599.06 446.243
  8 -6.32165 633.18 451.937
  9 -3.79299 610.85 467.442
  10 -1.26433 587.38 475.805
  11 1.26433 632.7 474.889
  12 3.79299 611.09 473.366
  13 6.32165 601.05 467.443
  14 8.85032 630.18 457.327
  15 11.379 618.35 450.279
  16 13.9076 599.68 445.4
  17 16.4363 619.8 453.339
  18 18.965 608.64 441.127
  19 21.4936 619.4 429.273
  20 24.0223 620.01 443.255
393000 20 12312
  1 -24.0223 614.05 431.472
  2 -21.4936 631.04 436.3
  3 -18.965 621.03 436.621
  4 -16.4363 610.84 433.728
  5 -13.9076 619.75 441.015
  6 -11.379 630.3 438.718
  7 -8.85032 608.48 440.454
  8 -6.32165 628.36 446.556
  9 -3.79299 607.99 452.048
  10 -1.26433 589.71 473.539
  11 1.26433 621.09 495.223
  12 3.79299 607.77 484.331
  13 6.32165 598.36 467.828
  14 8.85032 626.32 461.116
  15 11.379 602.53 450.064
  16 13.9076 608.08 449.613
  17 16.4363 634.99 443.935
  18 18.965 601.85 446.376
  19 21.4936 621.98 441.274
  20 24.0223 627.48 433.827
394000 20 12311.999999999996
  1 -24.0223 594.18 432.699
  2 -21.4936 638.67 426.081
  3 -18.965 617.76 442.706
  4 -16.4363 638.11 435.785
  5 -13.9076 617.01 434.532
  6 -11.379 624.47 437.817
  7 -8.85032 605.24 449.347
  8 -6.32165 619.71 451.794
  9 -3.79299 622.11 454.487
  10 -1.26433 568.69 488.932
  11 1.26433 628.78 482.977
  12 3.79299 600.83 484.798
  13 6.32165 600.37 471.355
  14 8.85032 618.81 458.937
  15 11.379 607.93 450.198
  16 13.9076 611.59 444.651
  17 16.4363 637.13 447.659
  18 18.965 609.22 446.081
  19 21.4936 619.65 440.66
  20 24.0223 631.74 432.791
395000 20 12312.000000000002
  1 -24.0223 587.4 441.716
  2 -21.4936 638.39 432.668
  3 -18.965 609.12 436.338
  4 -16.4363 653.18 437.953
  5 -13.9076 597.65 436.01
  6 -11.379 608.46 442.291
  7 -8.85032 604.98 450.467
  8 -6.32165 621.59 450.79
  9 -3.79299 617.57 454.106
  10 -1.26433 581.69 475.148
  11 1.26433 635.09 497.059
  12 3.79299 608.81 470.372
  13 6.32165 616.61 466.567
  14 8.85032 608.63 456.164
  15 11.379 614.19 449.03
  16 13.9076 602.34 453.698
  17 16.4363 654.61 443.401
  18 18.965 608.94 442.422
  19 21.4936 611.02 431.26
  20 24.0223 631.73 427.438
396000 20 12312
  1 -24.0223 602.18 428.309
  2 -21.4936 613.76 441.595
  3 -18.965 604.44 440.299
  4 -16.4363 647.34 437.529
  5 -13.9076 612.85 440.028
  6 -11.379 613.65 441.067
  7 -8.85032 607.52 443.392
  8 -6.32165 618.86 445.094
  9 -3.79299 618.43 463.675
  10 -1.26433 580.38 478.463
  11 1.26433 641.44 481.657
  12 3.79299 607.18 475.366
  13 6.32165 618.48 470.786
  14 8.85032 604.54 456.351
  15 11.379 613.61 444.349
  16 13.9076 599.39 462.333
  17 16.4363 648.92 447.527
  18 18.965 618.8 441.856
  19 21.4936 616.94 426.686
  20 24.0223 623.29 437.681
397000 20 12311.999999999998
  1 -24.0223 601.17 435.522
  2 -21.4936 634.22 441.468
  3 -18.965 609.72 442.116
  4 -16.4363 638.14 443.863
  5 -13.9076 600.22 449.574
  6 -11.379 615.15 437.1
  7 -8.85032 624.07 433.269
  8 -6.32165 626.73 449.831
  9 -3.79299 603.47 459.904
  10 -1.26433 595.33 483.01
  11 1.26433 612.95 487.494
  12 3.79299 632.49 470.271
  13 6.32165 623.56 473.207
  14 8.85032 592.05 466.366
  15 11.379 628.02 450.755
  16 13.9076 610.16 454.781
  17 16.4363 631.47 444.232
  18 18.965 594.13 438.26
  19 21.4936 618.67 435.743
  20 24.0223 620.28 437.39
398000 20 12312
  1 -24.0223 581.73 432.614
  2 -21.4936 649.84 438.27
  3 -18.965 595 442.412
  4 -16.4363 647.36 452.991
  5 -13.9076 599.83 446.596
  6 -11.379 629.21 431.747
  7 -8.85032 599.2 438.021
  8 -6.32165 626.28 456.495
  9 -3.79299 599.27 455.447
  10 -1.26433 590.66 459.226
  11 1.26433 610.74 488.25
  12 3.79299 614.8 474.821
  13 6.32165 638.06 468.797
  14 8.85032 592.07 465.282
  15 11.379 639.87 456.465
  16 13.9076 619.92 449.005
  17 16.4363 625.32 438.797
  18 18.965 593.46 440.793
  19 21.4936 617.7 441.116
  20 24.0223 641.68 442.122
399000 20 12312
  1 -24.0223 614.13 435.977
  2 -21.4936 638.8 432.546
  3 -18.965 593.94 445.787
  4 -16.4363 635.52 448.567
  5 -13.9076 597.75 445.066
  6 -11.379 643.28 441.514
  7 -8.85032 601.66 440.09
  8 -6.32165 612.94 457.37
  9 -3.79299 610.51 450.419
  10 -1.26433 590.33 459.952
  11 1.26433 628.52 474.541
  12 3.79299 604.09 473.885
  13 6.32165 639.4 468.614
  14 8.85032 593.31 456.109
  15 11.379 631.07 450.687
  16 13.9076 599.54 444.63
  17 16.4363 633.53 446.485
  18 18.965 594.54 439.286
  19 21.4936 618.47 433.802
  20 24.0223 630.67 438.844
400000 20 12312.000000000002
  1 -24.0223 618.83 437.794
  2 -21.4936 641.3 437.036
  3 -18.965 595.03 442.044
  4 -16.4363 637.86 443.855
  5 -13.9076 588.93 453.033
  6 -11.379 632.38 440.88
  7 -8.85032 600.98 444.633
  8 -6.32165 628.31 457.878
  9 -3.79299 615.51 455.328
  10 -1.26433 603.31 461.518
  11 1.26433 629.84 471.218
  12 3.79299 591.69 476.976
  13 6.32165 607.16 471.554
  14 8.85032 609.65 465.081
  15 11.379 620.04 442.861
  16 13.9076 601.5 435.065
  17 16.4363 623.1 442.578
  18 18.965 618.02 434.28
  19 21.4936 621.45 439.112
  20 24.0223 627.11 443.978
401000 20 12312
  1 -24.0223 599.19 431.13
  2 -21.4936 629.21 437.335
  3 -18.965 577.18 438.057
  4 -16.4363 639.24 441.715
  5 -13.9076 606.42 444.666
  6 -11.379 631.68 444.827
  7 -8.85032 605.81 444.42
  8 -6.32165 621.08 452.446
  9 -3.79299 622.81 456.525
  10 -1.26433 600.14 471.292
  11 1.26433 609.67 474.129
  12 3.79299 606.98 476.538
  13 6.32165 601.7 474.837
  14 8.85032 611.77 463.775
  15 11.379 621.41 440.647
  16 13.9076 609.46 434.865
  17 16.4363 626.32 443.073
  18 18.965 619.78 437.064
  19 21.4936 636.32 438.77
  20 24.0223 635.83 441.745
402000 20 12312
  1 -24.0223 594.13 447.276
  2 -21.4936 638.76 442.74
  3 -18.965 588.83 437.296
  4 -16.4363 628.84 446.797
  5 -13.9076 594.07 446.464
  6 -11.379 620.81 451.094
  7 -8.85032 615.55 447.893
  8 -6.32165 622.12 452.853
  9 -3.79299 629.87 456.736
  10 -1.26433 603.39 470.275
  11 1.26433 612.46 477.314
  12 3.79299 614.63 474.628
  13 6.32165 619.3 458.818
  14 8.85032 609.16 449.18
  15 11.379 604.81 446.014
  16 13.9076 619.02 437.599
  17 16.4363 616.47 448.132
  18 18.965 627.21 442.835
  19 21.4936 632.9 442.4
  20 24.0223 619.67 434.37
403000 20 12312
  1 -24.0223 612.67 440.153
  2 -21.4936 617.39 441.311
  3 -18.965 600.21 447.309
  4 -16.4363 617.71 449.214
  5 -13.9076 604.62 447.377
  6 -11.379 610.4 448.46
  7 -8.85032 610.98 449.31
  8 -6.32165 616.04 458.679
  9 -3.79299 610.83 459.185
  10 -1.26433 609.78 472.746
  11 1.26433 620.91 479.715
  12 3.79299 615.56 478.105
  13 6.32165 621.43 460.239
  14 8.85032 609.8 456.475
  15 11.379 620.03 447.452
  16 13.9076 611.51 432.845
  17 16.4363 631.18 441.468
  18 18.965 629.54 440.174
  19 21.4936 611.9 435.862
  20 24.0223 629.51 438.769
404000 20 12312
  1 -24.0223 605.29 434.019
  2 -21.4936 620.32 437.491
  3 -18.965 605.61 434.607
  4 -16.4363 626.67 441.64
  5 -13.9076 599.01 442.458
  6 -11.379 602.9 446.391
  7 -8.85032 622.04 453.462
  8 -6.32165 596.96 454.242
  9 -3.79299 625.07 458.91
  10 -1.26433 613.9 475.984
  11 1.26433 617.09 482.121
  12 3.79299 629.47 478.755
  13 6.32165 607.51 459.628
  14 8.85032 622.85 458.872
  15 11.379 607.34 446.19
  16 13.9076 610.82 442.485
  17 16.4363 635.91 443.616
  18 18.965 615.56 439.962
  19 21.4936 619.67 440.056
  20 24.0223 628.01 435.03
405000 20 12311.999999999998
  1 -24.0223 603.18 436.929
  2 -21.4936 638.28 439.501
  3 -18.965 607.78 438.488
  4 -16.4363 632.24 438.516
  5 -13.9076 598.67 441.42
  6 -11.379 608.56 442.179
  7 -8.85032 610.67 450.601
  8 -6.32165 601.37 457.752
  9 -3.79299 611.94 464.697
  10 -1.26433 597.34 477.894
  11 1.26433 619.66 485.295
  12 3.79299 633.21 474.673
  13 6.32165 594.4 462.509
  14 8.85032 643.7 453.605
  15 11.379 599.01 455.206
  16 13.9076 631.54 444.743
  17 16.4363 619.35 438.76
  18 18.965 612.63 434.874
  19 21.4936 605.39 441.507
  20 24.0223 643.08 435.077
406000 20 12312
  1 -24.0223 602.33 435.892
  2 -21.4936 643.23 443.032
  3 -18.965 624.71 435.271
  4 -16.4363 619.22 435.428
  5 -13.9076 606.83 447.973
  6 -11.379 595.24 449.128
  7 -8.85032 611.47 451.14
  8 -6.32165 605.97 452.776
  9 -3.79299 611.83 468.487
  10 -1.26433 590.56 463.527
  11 1.26433 623.69 479.042
  12 3.79299 613.75 475.788
  13 6.32165 603.43 464.282
  14 8.85032 633.56 466.108
  15 11.379 597.27 447.292
  16 13.9076 620.81 447.573
  17 16.4363 637.06 441.367
  18 18.965 614.73 437.646
  19 21.4936 617.02 439.602
  20 24.0223 639.29 434.419
407000 20 12311.999999999998
  1 -24.0223 595.07 442.158
  2 -21.4936 635.68 441.01
  3 -18.965 606.49 442.583
  4 -16.4363 618.18 435.929
  5 -13.9076 585.92 446.534
  6 -11.379 637.74 446.277
  7 -8.85032 604.71 444.025
  8 -6.32165 651.62 458.379
  9 -3.79299 604.75 467.723
  10 -1.26433 588.36 462.151
  11 1.26433 621.15 482.384
  12 3.79299 615.22 474.983
  13 6.32165 605.71 461.408
  14 8.85032 635.34 460.969
  15 11.379 605.16 444.933
  16 13.9076 623.72 440.864
  17 16.4363 628.11 440.11
  18 18.965 606.34 445.354
  19 21.4936 616.04 442.076
  20 24.0223 626.69 432.687
408000 20 12312
  1 -24.0223 627.41 434.955
  2 -21.4936 645.01 441.949
  3 -18.965 621.65 438.223
  4 -16.4363 623.31 438.779
  5 -13.9076 594.36 443.713
  6 -11.379 644.27 440.467
  7 -8.85032 598.78 445.707
  8 -6.32165 635.99 444.524
  9 -3.79299 601.5 455.299
  10 -1.26433 583.95 484.856
  11 1.26433 617.69 476.528
  12 3.79299 606.65 475.968
  13 6.32165 575.13 466.669
  14 8.85032 637.48 456.215
  15 11.379 604.33 452.281
  16 13.9076 640.17 445.858
  17 16.4363 607.12 442.274
  18 18.965 623.48 441.885
  19 21.4936 616.34 443.286
  20 24.0223 607.38 445.038
409000 20 12311.999999999998
  1 -24.0223 603.25 436.404
  2 -21.4936 646.31 437.79
  3 -18.965 623.35 438.345
  4 -16.4363 641.62 444.567
  5 -13.9076 612.04 445.911
  6 -11.379 631.79 440.261
  7 -8.85032 615.1 451.288
  8 -6.32165 629.71 449.549
  9 -3.79299 602.32 466.154
  10 -1.26433 574.19 474.254
  11 1.26433 605.96 475.871
  12 3.79299 594.99 471.153
  13 6.32165 598.27 463.611
  14 8.85032 627.22 460.27
  15 11.379 592.76 453.469
  16 13.9076 644.83 452.105
  17 16.4363 594.06 447.056
  18 18.965 656.23 435.328
  19 21.4936 589.47 439.406
  20 24.0223 628.53 443.222
410000 20 12312
  1 -24.0223 602.34 437.078
  2 -21.4936 652.17 437.545
  3 -18.965 610.44 436.685
  4 -16.4363 635.94 433.256
  5 -13.9076 599.33 442.215
  6 -11.379 627.18 442.361
  7 -8.85032 607.24 444.563
  8 -6.32165 633.26 455.561
  9 -3.79299 610.09 470.489
  10 -1.26433 576.42 472.916
  11 1.26433 609.9 480.544
  12 3.79299 598.12 473.666
  13 6.32165 604.64 461.159
  14 8.85032 625.3 458.45
  15 11.379 601.29 456.549
  16 13.9076 633.41 441.82
  17 16.4363 610.6 446.949
  18 18.965 650.36 439.512
  19 21.4936 607.92 436.27
  20 24.0223 616.05 446.293
411000 20 12312
  1 -24.0223 606.75 426.464
  2 -21.4936 651.06 434.965
  3 -18.965 615.67 443.282
  4 -16.4363 626.02 437.488
  5 -13.9076 596.11 442.199
  6 -11.379 602.41 447.467
  7 -8.85032 610.64 445.334
  8 -6.32165 604.45 451.72
  9 -3.79299 616.5 475.129
  10 -1.26433 583.8 470.182
  11 1.26433 602.24 483.155
  12 3.79299 610.27 464.747
  13 6.32165 604.93 465.32
  14 8.85032 623.58 467.521
  15 11.379 615.66 458.221
  16 13.9076 633.07 450.025
  17 16.4363 603.45 438.132
  18 18.965 656.06 437.887
  19 21.4936 602.98 437.953
  20 24.0223 646.35 430.886
412000 20 12312
  1 -24.0223 619.02 434.18
  2 -21.4936 624.98 439.256
  3 -18.965 621.89 441.447
  4 -16.4363 633.04 433.391
  5 -13.9076 597.22 443.051
  6 -11.379 608.97 446.642
  7 -8.85032 616.08 449.121
  8 -6.32165 600.53 453.078
  9 -3.79299 619.03 463.345
  10 -1.26433 599.13 461.495
  11 1.26433 590.59 476.026
  12 3.79299 598.62 476.575
  13 6.32165 611.24 473.105
  14 8.85032 623.24 459.75
  15 11.379 612.05 453.716
  16 13.9076 612.92 449.516
  17 16.4363 598.63 435.169
  18 18.965 664.11 436.392
  19 21.4936 614.69 436.167
  20 24.0223 646.02 439.289
413000 20 12312.000000000004
  1 -24.0223 624.35 431.403
  2 -21.4936 611.64 439.114
  3 -18.965 630.32 428.571
  4 -16.4363 640.26 434.571
  5 -13.9076 590.84 438.795
  6 -11.379 606.16 447.477
  7 -8.85032 600.29 451.004
  8 -6.32165 602.52 454.751
  9 -3.79299 603.47 466.886
  10 -1.26433 606.13 472.069
  11 1.26433 592.9 480.333
  12 3.79299 608.69 472.735
  13 6.32165 609.27 466.504
  14 8.85032 629.54 457.638
  15 11.379 607.44 457.2
  16 13.9076 620.74 455.453
  17 16.4363 589.54 443.477
  18 18.965 655.35 441.259
  19 21.4936 632.71 443.338
  20 24.0223 649.84 439.3
414000 20 12311.999999999998
  1 -24.0223 614.28 430.518
  2 -21.4936 622.53 440.889
  3 -18.965 627.47 432.503
  4 -16.4363 628.69 428.309
  5 -13.9076 613.25 439.044
  6 -11.379 604.47 454.919
  7 -8.85032 597.23 455.361
  8 -6.32165 619.66 462.506
  9 -3.79299 598.19 460.973
  10 -1.26433 602.37 477.9
  11 1.26433 596.85 476.21
  12 3.79299 603.14 469.089
  13 6.32165 615.4 472.438
  14 8.85032 619.29 452.275
  15 11.379 619.06 453.205
  16 13.9076 609.72 454.288
  17 16.4363 598.01 451.052
  18 18.965 650.49 440.423
  19 21.4936 621.76 436.388
  20 24.0223 650.14 431.684
415000 20 12312
  1 -24.0223 610.35 433.001
  2 -21.4936 621.19 434.385
  3 -18.965 629.84 429.743
  4 -16.4363 629 430.847
  5 -13.9076 608.61 439.98
  6 -11.379 620.44 446.599
  7 -8.85032 627.35 455.143
  8 -6.32165 602.57 464.166
  9 -3.79299 611.83 459.081
  10 -1.26433 592.54 470.72
  11 1.26433 597.75 469.409
  12 3.79299 601.78 473.719
  13 6.32165 603.35 476.382
  14 8.85032 620.71 453.952
  15 11.379 623.73 453.297
  16 13.9076 606.27 459.631
  17 16.4363 591.35 450.546
  18 18.965 647.89 446.883
  19 21.4936 632.16 434.217
  20 24.0223 633.29 428.103
416000 20 12311.999999999998
  1 -24.0223 623.15 431.551
  2 -21.4936 615.27 435.271
  3 -18.965 620.37 433.752
  4 -16.4363 631.01 446.38
  5 -13.9076 600.44 442.304
  6 -11.379 625.17 452.752
  7 -8.85032 608.64 454.964
  8 -6.32165 602.58 453.018
  9 -3.79299 606.02 458.083
  10 -1.26433 603.58 467.524
  11 1.26433 586.93 477.131
  12 3.79299 609.04 466.989
  13 6.32165 625.86 470.786
  14 8.85032 615.51 455.76
  15 11.379 628.43 455.828
  16 13.9076 611.21 458.382
  17 16.4363 588.31 452.837
  18 18.965 646.56 440.75
  19 21.4936 626.52 441.934
  20 24.0223 637.4 426.309
417000 20 12312
  1 -24.0223 620.92 434.053
  2 -21.4936 605.9 430.943
  3 -18.965 638.38 435.65
  4 -16.4363 616.66 437.819
  5 -13.9076 598.68 441.074
  6 -11.379 627.69 443.915
  7 -8.85032 598.06 454.557
  8 -6.32165 622.36 449.797
  9 -3.79299 603.58 455.136
  10 -1.26433 630.27 466.17
  11 1.26433 605.33 472.512
  12 3.79299 600.96 465.049
  13 6.32165 616.6 472.043
  14 8.85032 616.66 462.822
  15 11.379 618.19 451.947
  16 13.9076 630.23 450.016
  17 16.4363 580.69 452.449
  18 18.965 638.62 441.238
  19 21.4936 618.51 425.284
  20 24.0223 623.71 423.007
418000 20 12312.000000000002
  1 -24.0223 632.88 431.309
  2 -21.4936 608.52 434.083
  3 -18.965 633.1 433.676
  4 -16.4363 650.55 428.093
  5 -13.9076 616.98 435.526
  6 -11.379 627.56 444.129
  7 -8.85032 592.49 456.454
  8 -6.32165 618.88 450.503
  9 -3.79299 603.51 457.711
  10 -1.26433 622.17 469.806
  11 1.26433 587.45 476.846
  12 3.79299 592.49 460.592
  13 6.32165 613.77 466.163
  14 8.85032 605.7 460.834
  15 11.379 621.86 457.515
  16 13.9076 599.44 456.233
  17 16.4363 594.68 456.535
  18 18.965 629.3 444.255
  19 21.4936 641.48 441.5
  20 24.0223 619.19 433.199
419000 20 12312
  1 -24.0223 628.52 426.307
  2 -21.4936 610.01 433.442
  3 -18.965 621.59 436.463
  4 -16.4363 661.17 426.415
  5 -13.9076 608.22 431.538
  6 -11.379 616.02 442.644
  7 -8.85032 583.66 452.822
  8 -6.32165 615.95 454.449
  9 -3.79299 605.91 460.985
  10 -1.26433 617.52 464.449
  11 1.26433 592.76 469.307
  12 3.79299 594.35 467.883
  13 6.32165 619.9 460.047
  14 8.85032 606.31 469.139
  15 11.379 618.79 452.923
  16 13.9076 604.19 448.271
  17 16.4363 608.22 453.744
  18 18.965 638.58 445.468
  19 21.4936 637 436.028
  20 24.0223 623.33 432.102
420000 20 12312
  1 -24.0223 632.9 430.748
  2 -21.4936 598.99 434.052
  3 -18.965 630.22 436.963
  4 -16.4363 647.36 437.877
  5 -13.9076 605.01 447.483
  6 -11.379 602 444.569
  7 -8.85032 587.75 454.594
  8 -6.32165 578.85 454.619
  9 -3.79299 603.36 454.953
  10 -1.26433 626.34 459.79
  11 1.26433 608.32 479.981
  12 3.79299 606.56 468.77
  13 6.32165 621.66 462.046
  14 8.85032 613.11 460.359
  15 11.379 627.44 458.123
  16 13.9076 611.47 460.005
  17 16.4363 622.2 452.838
  18 18.965 617.42 441.558
  19 21.4936 655.79 437.604
  20 24.0223 615.25 422.563
421000 20 12311.999999999998
  1 -24.0223 635.43 428.346
  2 -21.4936 613.76 434.944
  3 -18.965 606.8 430.005
  4 -16.4363 652.08 434.814
  5 -13.9076 629.29 433.688
  6 -11.379 586.75 449.118
  7 -8.85032 603.46 452.164
  8 -6.32165 597.43 470.619
  9 -3.79299 615.76 462.066
  10 -1.26433 619.53 468.934
  11 1.26433 607.41 472.749
  12 3.79299 609.48 472.722
  13 6.32165 609.68 465.992
  14 8.85032 607.55 468.824
  15 11.379 623.46 447.779
  16 13.9076 608.36 449.421
  17 16.4363 605.73 445.147
  18 18.965 619.31 443.149
  19 21.4936 647.74 438.622
  20 24.0223 612.99 431.379
422000 20 12312.000000000002
  1 -24.0223 631.16 424.587
  2 -21.4936 618.16 431.893
  3 -18.965 604.84 438.741
  4 -16.4363 646.25 437.181
  5 -13.9076 625.18 446.886
  6 -11.379 609.08 453.835
  7 -8.85032 601.85 451.993
  8 -6.32165 596.58 459.416
  9 -3.79299 610.49 464.53
  10 -1.26433 615.68 469.7
  11 1.26433 599.26 472.276
  12 3.79299 604.54 472.763
  13 6.32165 614.71 462.878
  14 8.85032 617.73 458.044
  15 11.379 636.95 446.94
  16 13.9076 586.39 451.262
  17 16.4363 625.87 448.274
  18 18.965 612.86 451.948
  19 21.4936 635.24 440.656
  20 24.0223 619.18 431.336
423000 20 12312
  1 -24.0223 617.86 422.887
  2 -21.4936 636.84 439.585
  3 -18.965 602.38 442.779
  4 -16.4363 640.32 433.623
  5 -13.9076 632.18 439.529
  6 -11.379 605.16 452.253
  7 -8.85032 592.89 458.101
  8 -6.32165 610.62 454.086
  9 -3.79299 589.4 460.221
  10 -1.26433 621.78 467.897
  11 1.26433 579.05 473.72
  12 3.79299 622.6 464.533
  13 6.32165 620.26 467.648
  14 8.85032 624.68 462.696
  15 11.379 631.02 457.58
  16 13.9076 589.96 449.713
  17 16.4363 618.68 447.224
  18 18.965 643.5 440.763
  19 21.4936 622.55 435.98
  20 24.0223 610.27 422.895
424000 20 12312
  1 -24.0223 626.31 433.704
  2 -21.4936 625.68 443.603
  3 -18.965 614.04 439.097
  4 -16.4363 646.22 436.956
  5 -13.9076 621.77 442.856
  6 -11.379 592.73 458.919
  7 -8.85032 602.13 452.105
  8 -6.32165 621.85 451.332
  9 -3.79299 588.01 458.014
  10 -1.26433 620.19 465.209
  11 1.26433 575.92 483.881
  12 3.79299 627.23 468.982
  13 6.32165 602.2 470.836
  14 8.85032 637.86 459.084
  15 11.379 611.31 453.462
  16 13.9076 617.19 456.648
  17 16.4363 606.18 441.544
  18 18.965 631.79 436.706
  19 21.4936 623.64 433.395
  20 24.0223 619.75 437.641
425000 20 12312.000000000002
  1 -24.0223 626.25 427.701
  2 -21.4936 612.24 429.917
  3 -18.965 621.13 434.447
  4 -16.4363 620.44 439.765
  5 -13.9076 640.33 449.661
  6 -11.379 609.62 455.591
  7 -8.85032 605.45 453.709
  8 -6.32165 608.1 454.69
  9 -3.79299 611.25 465.162
  10 -1.26433 620.38 455.087
  11 1.26433 586.8 475.402
  12 3.79299 612.12 476.91
  13 6.32165 578.97 467.788
  14 8.85032 628.34 461.059
  15 11.379 610.43 454.635
  16 13.9076 629.94 448.381
