# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 20 12312
  15 53.4406 616.44 472.607
  16 55.8933 440.99 468.687
  17 58.3459 754.1 453.667
  18 60.7985 352.41 441.102
  19 63.2511 1030.4 425.789
  20 65.7038 350.46 361.803
467000 20 12312.000000000002
  1 19.1038 1020.59 361.978
  2 21.5565 977.41 383.511
  3 24.0091 310.57 390.328
  4 26.4617 992.48 449.737
  5 28.9143 336.23 437.802
  6 31.367 730.68 447.738
  7 33.8196 450.55 466.771
  8 36.2722 622.08 496.329
  9 38.7249 538.77 499.048
  10 41.1775 565.17 501.088
  11 43.6301 552.08 518.547
  12 46.0827 531.29 503.787
  13 48.5354 576.88 492.178
  14 50.988 515.59 487.107
  15 53.4406 621.85 472.334
  16 55.8933 476.65 471.119
  17 58.3459 730.99 453.08
  18 60.7985 366.29 448.987
  19 63.2511 1017.07 431.161
  20 65.7038 378.78 366.071
468000 20 12312
  1 19.1038 1070.62 364.636
  2 21.5565 1035.5 385.255
  3 24.0091 278.98 397.547
  4 26.4617 1004.97 449.327
  5 28.9143 352.11 446.179
  6 31.367 725.59 456.905
  7 33.8196 466.73 470.44
  8 36.2722 620.7 487.763
  9 38.7249 520.72 498.731
  10 41.1775 560.47 503.566
  11 43.6301 551.37 519.787
  12 46.0827 527.16 510.639
  13 48.5354 562.26 496.261
  14 50.988 512.17 477.997
  15 53.4406 626.68 476.28
  16 55.8933 464.66 466.447
  17 58.3459 754.56 449.976
  18 60.7985 338.04 436.454
  19 63.2511 1046.89 437.127
  20 65.7038 291.82 357.254
469000 20 12312.000000000002
  1 19.1038 1039.92 365.186
  2 21.5565 1034.35 386.53
  3 24.0091 282.55 397.996
  4 26.4617 991.94 449.842
  5 28.9143 349.76 444.717
  6 31.367 718.5 459.65
  7 33.8196 458.25 468.296
  8 36.2722 615.9 490.42
  9 38.7249 542.18 496.519
  10 41.1775 553.62 505.196
  11 43.6301 532.81 512.431
  12 46.0827 564.96 499.211
  13 48.5354 533.58 502.919
  14 50.988 517.08 474.292
  15 53.4406 631.7 466.225
  16 55.8933 464.96 469.147
  17 58.3459 746.82 446.66
  18 60.7985 351.59 429.859
  19 63.2511 1036.28 437.873
  20 65.7038 345.25 360.966
470000 20 12311.999999999998
  1 19.1038 1048.6 363.562
  2 21.5565 992.4 384.606
  3 24.0091 278.93 393.147
  4 26.4617 995.43 445.387
  5 28.9143 331.75 457.723
  6 31.367 722.2 470.347
  7 33.8196 476.98 469.628
  8 36.2722 605.29 491.382
  9 38.7249 550.94 501.461
  10 41.1775 551.93 502.768
  11 43.6301 549.75 508.862
  12 46.0827 527.18 509.471
  13 48.5354 571.36 496.074
  14 50.988 511.42 478.848
  15 53.4406 655.16 467.574
  16 55.8933 454.56 460.311
  17 58.3459 749.25 449.354
  18 60.7985 349.42 431.6
  19 63.2511 1031.87 440.54
  20 65.7038 357.58 361.202
471000 20 12311.999999999998
  1 19.1038 1065 369.617
  2 21.5565 1063.56 380.299
  3 24.0091 290.25 388.746
  4 26.4617 996.56 454.783
  5 28.9143 344.39 467.27
  6 31.367 716.07 471.644
  7 33.8196 492.75 466.628
  8 36.2722 599.51 488.865
  9 38.7249 547.42 486.387
  10 41.1775 563.12 507.714
  11 43.6301 552.55 508.447
  12 46.0827 543.79 516.353
  13 48.5354 541.92 489.84
  14 50.988 514.74 474.001
  15 53.4406 630.58 456.431
  16 55.8933 425 464.807
  17 58.3459 752.55 465.769
  18 60.7985 348.26 438.106
  19 63.2511 1049.17 435.733
  20 65.7038 274.81 374.042
472000 20 12311.999999999998
  1 19.1038 1015.27 369.803
  2 21.5565 1015.07 384.048
  3 24.0091 314.91 380.378
  4 26.4617 980.37 450.685
  5 28.9143 351.73 467.047
  6 31.367 716.31 471.21
  7 33.8196 475.77 466.058
  8 36.2722 588.78 479.857
  9 38.7249 545.54 485.142
  10 41.1775 568.39 504.967
  11 43.6301 548.69 521.647
  12 46.0827 552.53 502.642
  13 48.5354 562.76 496.891
  14 50.988 519.55 466.248
  15 53.4406 644.19 467.038
  16 55.8933 432.59 458.899
  17 58.3459 744.48 459.444
  18 60.7985 358.88 446.195
  19 63.2511 1024.94 431.97
  20 65.7038 351.25 366.245
473000 20 12312
  1 19.1038 1113.33 367.667
  2 21.5565 1068.06 386.643
  3 24.0091 187.72 394.591
  4 26.4617 1006.69 447.881
  5 28.9143 343.41 456.024
  6 31.367 717.69 472.579
  7 33.8196 473.5 473.72
  8 36.2722 605.23 474.743
  9 38.7249 539.03 476.191
  10 41.1775 562.46 514.776
  11 43.6301 538.02 515.379
  12 46.0827 537.08 498.233
  13 48.5354 550.28 493.34
  14 50.988 542.26 475.211
  15 53.4406 634.07 472.741
  16 55.8933 427.08 472.767
  17 58.3459 761.83 458.418
  18 60.7985 351.94 438.437
  19 63.2511 1051.06 434.831
  20 65.7038 301.26 354.595
474000 20 12312
  1 19.1038 1058.1 367.533
  2 21.5565 1052.2 383.945
  3 24.0091 301.64 391.631
  4 26.4617 997.17 451.951
  5 28.9143 344.41 451.391
  6 31.367 721.08 467.002
  7 33.8196 479.05 471.782
  8 36.2722 601.03 474.395
  9 38.7249 538.79 485.719
  10 41.1775 561.73 500.985
  11 43.6301 556.23 513.451
  12 46.0827 544.1 509.47
  13 48.5354 574.51 486.904
  14 50.988 517.85 483.54
  15 53.4406 622.92 477.734
  16 55.8933 421.46 465.131
  17 58.3459 765.58 455.449
  18 60.7985 337.52 436.998
  19 63.2511 1045.79 432.64
  20 65.7038 270.84 352.819
475000 20 12311.999999999996
  1 19.1038 1056.43 362.194
  2 21.5565 993 383.793
  3 24.0091 310.34 396.777
  4 26.4617 986.49 446.948
  5 28.9143 347.33 454.473
  6 31.367 744.46 460.921
  7 33.8196 444.11 473.031
  8 36.2722 611.32 471.21
  9 38.7249 524.31 483.847
  10 41.1775 553.43 509.27
  11 43.6301 565.25 512.265
  12 46.0827 558.53 503.632
  13 48.5354 559.53 484.842
  14 50.988 531.74 482.815
  15 53.4406 627.16 480.879
  16 55.8933 436.07 476.368
  17 58.3459 736.5 455.856
  18 60.7985 359.38 431.009
  19 63.2511 1027.07 431.778
  20 65.7038 339.55 363.15
476000 20 12312.000000000002
  1 19.1038 1076.65 358.599
  2 21.5565 1042.02 386.506
  3 24.0091 279.32 401.932
  4 26.4617 996.02 453.863
  5 28.9143 355.49 452.312
  6 31.367 751.88 474.3
  7 33.8196 439.2 460.175
  8 36.2722 608.26 465.861
  9 38.7249 522.05 493.419
  10 41.1775 560.12 497.514
  11 43.6301 582.4 509.008
  12 46.0827 535.45 504.057
  13 48.5354 569.81 496.617
  14 50.988 520.03 487.381
  15 53.4406 646.56 472.343
  16 55.8933 422.11 469.661
  17 58.3459 745.17 457.355
  18 60.7985 342.49 441.102
  19 63.2511 1039.77 432.528
  20 65.7038 277.2 357.88
477000 20 12312.000000000002
  1 19.1038 1082.48 359.402
  2 21.5565 1042.53 388.017
  3 24.0091 255.43 407.732
  4 26.4617 997.11 454.575
  5 28.9143 352.21 460.648
  6 31.367 738.82 465.844
  7 33.8196 441.2 464.184
  8 36.2722 595.47 475.745
  9 38.7249 515.13 493.531
  10 41.1775 573.16 510.853
  11 43.6301 562.29 500.656
  12 46.0827 549.8 508.951
  13 48.5354 563.98 500.991
  14 50.988 523.51 483.07
  15 53.4406 657.41 491.681
  16 55.8933 418.93 472.871
  17 58.3459 743.84 450.214
  18 60.7985 352.84 439.085
  19 63.2511 1040.11 434.958
  20 65.7038 305.75 354.752
478000 20 12312.000000000002
  1 19.1038 1067.83 355.025
  2 21.5565 1042.43 388.347
  3 24.0091 277.77 407.053
  4 26.4617 993.45 448.401
  5 28.9143 346.82 464.806
  6 31.367 742.78 469.967
  7 33.8196 457.91 467.293
  8 36.2722 590.08 470.336
  9 38.7249 510.76 499.938
  10 41.1775 565.63 505.386
  11 43.6301 552.21 511.394
  12 46.0827 542.42 497.878
  13 48.5354 590.15 495.178
  14 50.988 522.28 489.944
  15 53.4406 651.97 481.108
  16 55.8933 414.96 471.952
  17 58.3459 751.84 457.431
  18 60.7985 338.19 450.893
  19 63.2511 1047.01 428.941
  20 65.7038 305.51 347.961
479000 20 12312
  1 19.1038 1030.27 353.744
  2 21.5565 1018.09 387.299
  3 24.0091 303.26 408.756
  4 26.4617 986.16 451.805
  5 28.9143 351.32 464.665
  6 31.367 717.62 472.394
  7 33.8196 483.54 472.889
  8 36.2722 592.76 469.87
  9 38.7249 528.5 489.458
  10 41.1775 575.95 490.027
  11 43.6301 561.82 506.989
  12 46.0827 537.25 508.038
  13 48.5354 559.36 490.081
  14 50.988 521.03 493.391
  15 53.4406 644.93 477.937
  16 55.8933 433.14 475.004
  17 58.3459 742.01 461.417
  18 60.7985 357.16 440.064
  19 63.2511 1027.31 430.782
  20 65.7038 340.52 356.973
480000 20 12312.000000000004
  1 19.1038 985.46 354.505
  2 21.5565 993.46 386.878
  3 24.0091 348.41 407.791
  4 26.4617 967.92 447.025
  5 28.9143 366.76 463.208
  6 31.367 715.65 470.965
  7 33.8196 478.97 471.216
  8 36.2722 610.51 464.444
  9 38.7249 514.61 484.303
  10 41.1775 577.39 489.924
  11 43.6301 564.27 514.347
  12 46.0827 528.86 510.53
  13 48.5354 579.08 480.125
  14 50.988 501.95 484.562
  15 53.4406 636.84 486.396
  16 55.8933 433.95 472.281
  17 58.3459 765.62 457.539
  18 60.7985 362.04 444.851
  19 63.2511 1010.46 429.532
  20 65.7038 369.79 358.444
481000 20 12312
  1 19.1038 1011.87 355.253
  2 21.5565 992.95 388.094
  3 24.0091 329.52 406.781
  4 26.4617 969.29 448.94
  5 28.9143 368.56 453.927
  6 31.367 713.31 460.473
  7 33.8196 485.62 470.761
  8 36.2722 613.34 465.655
  9 38.7249 512.18 492.049
  10 41.1775 559.75 496.158
  11 43.6301 548.42 506.089
  12 46.0827 519.4 500.595
  13 48.5354 577.04 485.093
  14 50.988 518.65 490.233
  15 53.4406 631.95 483.579
  16 55.8933 438.9 473.67
  17 58.3459 769.8 458.888
  18 60.7985 367.76 445.617
  19 63.2511 1015.19 428.207
  20 65.7038 368.5 360.044
482000 20 12312.000000000002
  1 19.1038 972.48 356.386
  2 21.5565 1009.84 391.419
  3 24.0091 365.19 404.442
  4 26.4617 963.68 443.442
  5 28.9143 368.01 460.152
  6 31.367 697.12 468.481
  7 33.8196 486.83 459.756
  8 36.2722 623.42 477.884
  9 38.7249 508.86 488.394
  10 41.1775 565.61 494.713
  11 43.6301 551.59 499.039
  12 46.0827 518.64 514.573
  13 48.5354 592.12 477.281
  14 50.988 543.7 482.371
  15 53.4406 619.36 493.018
  16 55.8933 451.2 473.673
  17 58.3459 747.09 459.563
  18 60.7985 357.57 437.395
  19 63.2511 1016 434.134
  20 65.7038 353.69 360.978
483000 20 12311.999999999998
  1 19.1038 1030.39 361.751
  2 21.5565 952.8 392.835
  3 24.0091 342.89 411.846
  4 26.4617 972.51 442.551
  5 28.9143 351.13 460.992
  6 31.367 703.97 463.862
  7 33.8196 484.98 466.767
  8 36.2722 616.19 478.978
  9 38.7249 526.31 496.115
  10 41.1775 569.26 493.965
  11 43.6301 555.95 508.866
  12 46.0827 537.32 500.066
  13 48.5354 584.59 482.884
  14 50.988 532.59 491.246
  15 53.4406 615.5 489.445
  16 55.8933 440.13 480.213
  17 58.3459 757.71 458.315
  18 60.7985 350.99 442.25
  19 63.2511 1023.76 428.667
  20 65.7038 363.03 354.241
484000 20 12312
  1 19.1038 1025.48 359.979
  2 21.5565 951.7 387.514
  3 24.0091 328.45 413.556
  4 26.4617 984.04 446.009
  5 28.9143 349.36 456.133
  6 31.367 689.21 462.454
  7 33.8196 503.63 480.224
  8 36.2722 627.03 480.577
  9 38.7249 506.39 492.016
  10 41.1775 592.48 484.81
  11 43.6301 522.59 513.873
  12 46.0827 542.16 498.931
  13 48.5354 574.38 493.137
  14 50.988 530.03 480.978
  15 53.4406 612.63 477.926
  16 55.8933 456.1 481.165
  17 58.3459 758.91 460.696
  18 60.7985 359.85 440.36
  19 63.2511 1009.43 427.058
  20 65.7038 388.15 363.479
485000 20 12312
  1 19.1038 1061.68 359.076
  2 21.5565 954.09 390.381
  3 24.0091 272.17 412.156
  4 26.4617 985.48 441.93
  5 28.9143 334.06 455.289
  6 31.367 679.68 475.724
  7 33.8196 486.63 475.772
  8 36.2722 638.02 480.776
  9 38.7249 495.1 491.516
  10 41.1775 608.88 491.53
  11 43.6301 518.19 512.65
  12 46.0827 569.29 498.804
  13 48.5354 559.07 493.013
  14 50.988 529.28 484.386
  15 53.4406 616.49 479.547
  16 55.8933 448.52 479.168
  17 58.3459 776.29 465.647
  18 60.7985 362.77 439.445
  19 63.2511 1014.87 420.306
  20 65.7038 401.44 360.189
486000 20 12312.000000000002
  1 19.1038 1051.52 358.836
  2 21.5565 1011.63 383.8
  3 24.0091 316.49 405.482
  4 26.4617 986.98 450.286
  5 28.9143 347.74 452.316
  6 31.367 700.36 480.241
  7 33.8196 494.08 484.99
  8 36.2722 631.57 486.071
  9 38.7249 528.75 485.21
  10 41.1775 578.93 496.694
  11 43.6301 541.49 493.942
  12 46.0827 551.68 497.412
  13 48.5354 563.3 497.381
  14 50.988 511.51 488.509
  15 53.4406 611.7 486.404
  16 55.8933 433.92 470.355
  17 58.3459 771.67 464.156
  18 60.7985 329.99 441.727
  19 63.2511 1051.91 425.225
  20 65.7038 296.78 360.192
487000 20 12311.999999999998
  1 19.1038 1021.48 360.97
  2 21.5565 953.7 386.317
  3 24.0091 276.53 412.721
  4 26.4617 982.12 444.353
  5 28.9143 354.21 453.882
  6 31.367 688.07 477.808
  7 33.8196 486.18 473.153
  8 36.2722 615.42 484.595
  9 38.7249 502.36 476.729
  10 41.1775 564.36 505.204
  11 43.6301 546.59 521.588
  12 46.0827 543.23 489.893
  13 48.5354 579.74 494.142
  14 50.988 533.64 498.606
  15 53.4406 621.2 483.153
  16 55.8933 450.31 472.305
  17 58.3459 773.21 451.192
  18 60.7985 367.74 441.665
  19 63.2511 1004.84 434.69
  20 65.7038 447.07 356.193
488000 20 12312
  1 19.1038 1070.74 364.151
  2 21.5565 1006.12 383.226
  3 24.0091 244.46 401.201
  4 26.4617 990.98 447.575
  5 28.9143 349.14 470.999
  6 31.367 701.55 465.951
  7 33.8196 482.01 478.444
  8 36.2722 607.71 473.848
  9 38.7249 532.49 489.751
  10 41.1775 544.39 502.345
  11 43.6301 537.22 509.037
  12 46.0827 543.38 509.657
  13 48.5354 551.95 496.651
  14 50.988 543.29 484.418
  15 53.4406 609.92 488.4
  16 55.8933 458.72 467.995
  17 58.3459 776.06 453.001
  18 60.7985 363.57 439.565
  19 63.2511 1028.11 435.621
  20 65.7038 370.19 358.2
489000 20 12311.999999999996
  1 19.1038 1054.29 360.376
  2 21.5565 969.35 381.878
  3 24.0091 284.87 397.471
  4 26.4617 980.56 455.366
  5 28.9143 359.58 459.858
  6 31.367 704.73 463.247
  7 33.8196 472.2 477.167
  8 36.2722 610.45 475.094
  9 38.7249 533.61 494.489
  10 41.1775 580.48 502.403
  11 43.6301 547.51 518.025
  12 46.0827 542.34 503.562
  13 48.5354 572.97 490.304
  14 50.988 534.46 496.757
  15 53.4406 607.74 488.912
  16 55.8933 443.69 469.375
  17 58.3459 765.73 442.879
  18 60.7985 354.72 443.164
  19 63.2511 1029.65 437.104
  20 65.7038 363.07 356.738
490000 20 12312
  1 19.1038 1069.8 357.464
  2 21.5565 986.48 388.501
  3 24.0091 316.97 400.658
  4 26.4617 968.54 456.058
  5 28.9143 379.37 461.229
  6 31.367 700.74 458.988
  7 33.8196 493.97 471.405
  8 36.2722 589.92 477.212
  9 38.7249 520.55 495.606
  10 41.1775 564.23 507.509
  11 43.6301 553.37 518.533
  12 46.0827 505.74 493.38
  13 48.5354 610.71 485.086
  14 50.988 504.25 496.984
  15 53.4406 627.97 482.343
  16 55.8933 436.27 466.87
  17 58.3459 756.03 451.772
  18 60.7985 366.85 444.676
  19 63.2511 1026.49 429.58
  20 65.7038 333.75 358.785
491000 20 12312
  1 19.1038 1041.8 360.661
  2 21.5565 973.61 387.559
  3 24.0091 266.82 404.998
  4 26.4617 978.91 459.114
  5 28.9143 359.19 462.735
  6 31.367 717.26 459.523
  7 33.8196 452.69 476.328
  8 36.2722 596.8 482.056
  9 38.7249 506.99 488.164
  10 41.1775 570.67 505.474
  11 43.6301 541.35 520.386
  12 46.0827 530.64 503.424
  13 48.5354 598.66 483.505
  14 50.988 521.5 483.228
  15 53.4406 640.54 480.763
  16 55.8933 444.89 473.307
  17 58.3459 763.88 450.604
  18 60.7985 382.53 439.561
  19 63.2511 1006.34 431.644
  20 65.7038 416.93 359.002
492000 20 12312.000000000002
  1 19.1038 1052.69 360.386
  2 21.5565 1003.67 381.893
  3 24.0091 293.86 400.938
  4 26.4617 981.48 462.32
  5 28.9143 357.84 459.404
  6 31.367 733.31 466.069
  7 33.8196 447.12 469.66
  8 36.2722 622.92 479.045
  9 38.7249 510.37 502.54
  10 41.1775 574.29 506.56
  11 43.6301 539.5 517.323
  12 46.0827 532.91 505.454
  13 48.5354 575.61 489.602
  14 50.988 531.54 488.255
  15 53.4406 628.66 469.61
  16 55.8933 419.28 464.488
  17 58.3459 780.93 452.826
  18 60.7985 359.02 450.808
  19 63.2511 1033.32 431.382
  20 65.7038 333.68 362.199
493000 20 12311.999999999998
  1 19.1038 1014.23 361.919
  2 21.5565 1009.28 384.994
  3 24.0091 325.55 405.607
  4 26.4617 976.26 454.711
  5 28.9143 359.35 468.218
  6 31.367 729.55 466.868
  7 33.8196 442.53 462.085
  8 36.2722 630.15 473.297
  9 38.7249 513.6 496.123
  10 41.1775 573.05 497.624
  11 43.6301 525.67 528.421
  12 46.0827 546.05 522.232
  13 48.5354 566.15 487.086
  14 50.988 548.91 482.766
  15 53.4406 608.2 465.348
  16 55.8933 428.98 458.484
  17 58.3459 776.07 456.69
  18 60.7985 362.05 439.71
  19 63.2511 1024.79 430.845
  20 65.7038 351.58 367.184
494000 20 12312
  1 19.1038 1014.27 362.605
  2 21.5565 983.54 384.435
  3 24.0091 280.63 400.692
  4 26.4617 982.1 456.173
  5 28.9143 351.54 462.924
  6 31.367 722.68 466.86
  7 33.8196 466.76 470.773
  8 36.2722 623.02 468.433
  9 38.7249 528.2 492.005
  10 41.1775 572.69 513.681
  11 43.6301 521.61 511.268
  12 46.0827 552.55 510.342
  13 48.5354 562.55 495.205
  14 50.988 565.22 492.236
  15 53.4406 616.38 473.148
  16 55.8933 422.89 458.703
  17 58.3459 772.9 457.099
  18 60.7985 363.95 437.096
  19 63.2511 1015.36 427.257
  20 65.7038 393.16 357.551
495000 20 12312
  1 19.1038 1047.35 360.961
  2 21.5565 976.87 387.123
  3 24.0091 289.32 396.825
  4 26.4617 985.76 449.768
  5 28.9143 360.65 459.574
  6 31.367 695.32 460.252
  7 33.8196 483.65 465.98
  8 36.2722 611.84 488.102
  9 38.7249 530.25 493.634
  10 41.1775 566.09 508.087
  11 43.6301 542.11 515.897
  12 46.0827 532.8 512.101
  13 48.5354 574.17 494.515
  14 50.988 535.42 485.388
  15 53.4406 616.98 471.451
  16 55.8933 435.32 462.642
  17 58.3459 775.94 461.819
  18 60.7985 366.84 444.322
  19 63.2511 1022.64 423.114
  20 65.7038 362.68 354.33
496000 20 12311.999999999998
  1 19.1038 1022.53 364.943
  2 21.5565 948.3 382.841
  3 24.0091 316.5 398.244
  4 26.4617 954.46 442.838
  5 28.9143 370.38 462.298
  6 31.367 680.85 466.055
  7 33.8196 463.13 472.138
  8 36.2722 605.74 486.943
  9 38.7249 556.16 488.267
  10 41.1775 550.9 500.429
  11 43.6301 554.13 514.752
  12 46.0827 536.03 507.162
  13 48.5354 554.11 482.887
  14 50.988 548.76 488.272
  15 53.4406 612.78 466.356
  16 55.8933 470.3 466.473
  17 58.3459 762.97 464.305
  18 60.7985 373.72 438.583
  19 63.2511 1006.78 427.25
  20 65.7038 423.47 354.837
497000 20 12312
  1 19.1038 1047.52 362.893
  2 21.5565 1017.6 384.305
  3 24.0091 307.24 396.273
  4 26.4617 983.2 443.664
  5 28.9143 358.8 463.161
  6 31.367 711.96 468.344
  7 33.8196 464.29 464.928
  8 36.2722 624.79 489.198
  9 38.7249 555.73 494.212
  10 41.1775 562.17 503.606
  11 43.6301 550.5 521.741
  12 46.0827 528.93 502.463
  13 48.5354 569.15 496.723
  14 50.988 527.17 487.805
  15 53.4406 591.45 460.975
  16 55.8933 457.82 458.435
  17 58.3459 755.15 452.28
  18 60.7985 359.78 442.427
  19 63.2511 1033.09 433.685
  20 65.7038 305.66 355.793
498000 20 12312
  1 19.1038 1030.72 361.7
  2 21.5565 1028.93 386.278
  3 24.0091 284.51 407.71
  4 26.4617 985.47 450.111
  5 28.9143 352.44 452.742
  6 31.367 717.5 462.036
  7 33.8196 438.51 478.617
  8 36.2722 634.45 483.535
  9 38.7249 523.89 499.33
  10 41.1775 569.7 504.304
  11 43.6301 556.35 511.899
  12 46.0827 537.02 501.433
  13 48.5354 582.73 497.993
  14 50.988 552.03 481.462
  15 53.4406 578.53 477.353
  16 55.8933 456.75 466.829
  17 58.3459 749.77 452.987
  18 60.7985 363.31 442.623
  19 63.2511 1019.05 436.408
  20 65.7038 350.34 355.983
499000 20 12311.999999999996
  1 19.1038 1082.98 359.112
  2 21.5565 982.79 393.126
  3 24.0091 201.29 406.108
  4 26.4617 991.78 450.597
  5 28.9143 345.24 454.181
  6 31.367 703.66 464.674
  7 33.8196 439.64 469.835
  8 36.2722 641.99 479.784
  9 38.7249 535.89 481.759
  10 41.1775 567.28 508.141
  11 43.6301 535.65 516.592
  12 46.0827 536.19 509.527
  13 48.5354 577.65 495.848
  14 50.988 534.23 485.24
  15 53.4406 619.98 471.501
  16 55.8933 442.24 469.167
  17 58.3459 782.25 462.036
  18 60.7985 370.63 449.396
  19 63.2511 1016.22 425.601
  20 65.7038 404.42 349.64
500000 20 12312.000000000002
  1 19.1038 1025.15 359.976
  2 21.5565 991.84 387.113
  3 24.0091 293.46 416.123
  4 26.4617 969.86 448.762
  5 28.9143 369.07 452.732
  6 31.367 723.71 468.753
  7 33.8196 460.26 483.034
  8 36.2722 641.43 476.805
  9 38.7249 508.85 480.641
  10 41.1775 553.88 502.43
  11 43.6301 538.41 520.136
  12 46.0827 529.59 500.535
  13 48.5354 573.6 480.587
  14 50.988 505.99 492.397
  15 53.4406 643.34 480.114
  16 55.8933 443.52 468.898
  17 58.3459 770.18 459.436
  18 60.7985 369.42 443.587
  19 63.2511 1019.55 428.976
  20 65.7038 380.89 358.804
501000 20 12312
  1 19.1038 1001.66 359.083
  2 21.5565 954.27 378.81
  3 24.0091 340.93 401.741
  4 26.4617 944.38 448.075
  5 28.9143 363.68 459.604
  6 31.367 717.16 468.46
  7 33.8196 468.54 475.619
  8 36.2722 630.03 477.788
  9 38.7249 517.42 487.603
  10 41.1775 550.17 503.799
  11 43.6301 581.64 522.139
  12 46.0827 519.9 505.366
  13 48.5354 598.5 492.266
  14 50.988 512.13 480.233
  15 53.4406 646.1 465.249
  16 55.8933 428.53 470.731
  17 58.3459 761.39 462.193
  18 60.7985 360.92 448.269
  19 63.2511 1015.17 427.256
  20 65.7038 399.48 356.167
502000 20 12312
  1 19.1038 997.79 358.942
  2 21.5565 947.68 379.799
  3 24.0091 402.76 392.986
  4 26.4617 939.25 453.085
  5 28.9143 380.55 465.631
  6 31.367 715.11 460.187
  7 33.8196 476.53 477.423
  8 36.2722 645.39 486.483
  9 38.7249 525.71 481.724
  10 41.1775 545.32 503.658
  11 43.6301 583.05 518.598
  12 46.0827 512.17 512.35
  13 48.5354 593.64 494.47
  14 50.988 486.86 482.065
  15 53.4406 630.08 465.504
  16 55.8933 443.98 464.169
  17 58.3459 746.01 460.219
  18 60.7985 366.93 440.553
  19 63.2511 998.82 430.403
  20 65.7038 374.37 366.916
503000 20 12311.999999999996
  1 19.1038 995.91 358.008
  2 21.5565 942.88 389.768
  3 24.0091 390.48 401.817
  4 26.4617 957.41 456.239
  5 28.9143 363.73 464.766
  6 31.367 722.87 458.21
  7 33.8196 475.41 474.477
  8 36.2722 654.72 485.4
  9 38.7249 520.56 490.967
  10 41.1775 539.98 513.794
  11 43.6301 556.17 522.365
  12 46.0827 500.94 512.743
  13 48.5354 615.94 489.545
  14 50.988 513.3 484.663
  15 53.4406 627.96 477.033
  16 55.8933 437.88 481.364
  17 58.3459 743.8 455.565
  18 60.7985 364.29 439.709
  19 63.2511 1009.81 436.709
  20 65.7038 377.96 359.817
504000 20 12311.999999999996
  1 19.1038 1041.06 358.714
  2 21.5565 1033.84 383.65
  3 24.0091 306.61 398.491
  4 26.4617 984.34 447.92
  5 28.9143 352.53 463.377
  6 31.367 748.91 459.855
  7 33.8196 469.4 464.629
  8 36.2722 636.34 476.694
  9 38.7249 500.64 501.748
  10 41.1775 559.71 530.106
  11 43.6301 532.2 516.216
  12 46.0827 505.68 495.862
  13 48.5354 614.97 474.865
  14 50.988 508.66 483.415
  15 53.4406 613.4 479.718
  16 55.8933 458.21 472.646
  17 58.3459 738.43 448.301
  18 60.7985 360.21 448.461
  19 63.2511 1025.8 437.133
  20 65.7038 321.06 351.822
505000 20 12312
  1 19.1038 1086.14 353.81
  2 21.5565 1045.67 384.323
  3 24.0091 312.8 390.753
  4 26.4617 977.11 451.669
  5 28.9143 356.29 465.356
  6 31.367 734.23 461.611
  7 33.8196 470.61 470.799
  8 36.2722 637.79 469.445
  9 38.7249 513.71 507.612
  10 41.1775 580.27 525.232
  11 43.6301 533.19 509.257
  12 46.0827 530.56 495.644
  13 48.5354 602.68 482.796
  14 50.988 507.09 482.07
  15 53.4406 625.48 488.406
  16 55.8933 455.06 466.349
  17 58.3459 715.57 453.679
  18 60.7985 347.65 448.191
  19 63.2511 1046.73 439.924
  20 65.7038 233.37 360.744
506000 20 12311.999999999998
  1 19.1038 1063.38 350.662
  2 21.5565 1022.51 380.034
  3 24.0091 362.89 396.946
  4 26.4617 963.78 451.96
  5 28.9143 362.04 459.347
  6 31.367 741.38 458.73
  7 33.8196 465.63 462.451
  8 36.2722 644.68 487.258
  9 38.7249 517.13 499.259
  10 41.1775 590.66 517.957
  11 43.6301 536.01 514.069
  12 46.0827 540.44 491.602
  13 48.5354 602.22 489.684
  14 50.988 486.71 473.115
  15 53.4406 627.16 475.98
  16 55.8933 449.63 478.969
  17 58.3459 727.89 452.296
  18 60.7985 328.33 439.867
  19 63.2511 1049.13 438.432
  20 65.7038 230.4 345.247
507000 20 12312
  1 19.1038 1014.14 354.918
  2 21.5565 968.36 377.814
  3 24.0091 367.65 389.607
  4 26.4617 956.07 449.418
  5 28.9143 372.22 458.713
  6 31.367 741.21 457.171
  7 33.8196 437.35 463.978
  8 36.2722 629.56 478.59
  9 38.7249 522.86 502.422
  10 41.1775 572.86 523.074
  11 43.6301 525.61 517.063
  12 46.0827 517.2 499.928
  13 48.5354 611.05 476.099
  14 50.988 515.94 476.068
  15 53.4406 624.74 478.676
  16 55.8933 454.52 469.258
  17 58.3459 742.11 457.608
  18 60.7985 361.35 452.037
  19 63.2511 1011.8 435.944
  20 65.7038 365.4 355.592
508000 20 12312
  1 19.1038 1047.5 352.328
  2 21.5565 981.77 373.869
  3 24.0091 323.15 400.855
  4 26.4617 973.94 439.928
  5 28.9143 348.02 452.719
  6 31.367 747.54 469.026
  7 33.8196 440.1 474.836
  8 36.2722 644.89 486.592
  9 38.7249 491.32 494.536
  10 41.1775 578.77 516.862
  11 43.6301 524.62 512.644
  12 46.0827 523.3 499.195
  13 48.5354 627.8 477.669
  14 50.988 511.27 477.256
  15 53.4406 642.86 474.471
  16 55.8933 430.33 461.489
