# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 20 12312
  14 8.85032 647.49 464.405
  15 11.379 589.85 454.387
  16 13.9076 618.73 454.391
  17 16.4363 594.69 451.623
  18 18.965 634.69 427.595
  19 21.4936 601.85 434.252
  20 24.0223 627.78 424.835
32000 20 12311.999999999998
  1 -24.0223 617.42 430.571
  2 -21.4936 624.85 428.235
  3 -18.965 623.39 434.77
  4 -16.4363 604.12 446.781
  5 -13.9076 618.84 447.654
  6 -11.379 616.66 451.646
  7 -8.85032 617.85 444.54
  8 -6.32165 627.13 446.842
  9 -3.79299 608.69 464.671
  10 -1.26433 598.29 469.025
  11 1.26433 615.04 475.909
  12 3.79299 633.27 466.278
  13 6.32165 611.14 461.644
  14 8.85032 649.19 458.767
  15 11.379 586.45 448.758
  16 13.9076 616.55 441.647
  17 16.4363 576.96 446.109
  18 18.965 628.23 441.17
  19 21.4936 610.13 435.037
  20 24.0223 627.8 434.448
33000 20 12312.000000000002
  1 -24.0223 623.97 427.707
  2 -21.4936 621.48 428.242
  3 -18.965 633.38 431.073
  4 -16.4363 609.06 444.189
  5 -13.9076 616.64 445.243
  6 -11.379 608.16 455.336
  7 -8.85032 607.09 443.876
  8 -6.32165 616.56 452.474
  9 -3.79299 598.53 465.081
  10 -1.26433 621.72 473.643
  11 1.26433 601.66 477.175
  12 3.79299 622.72 459.182
  13 6.32165 615.66 466.353
  14 8.85032 641.82 460.537
  15 11.379 599.56 452.237
  16 13.9076 624.02 443.092
  17 16.4363 588.93 452.783
  18 18.965 628.35 441.063
  19 21.4936 610.43 429.388
  20 24.0223 622.26 430.871
34000 20 12312
  1 -24.0223 630.35 432.978
  2 -21.4936 625.54 424.652
  3 -18.965 621.36 429.547
  4 -16.4363 624.16 444.938
  5 -13.9076 618.23 447.888
  6 -11.379 584.94 450.678
  7 -8.85032 626.79 449.719
  8 -6.32165 597.99 454.719
  9 -3.79299 601.22 473.066
  10 -1.26433 618.07 478.272
  11 1.26433 604 470.546
  12 3.79299 623.53 465.458
  13 6.32165 607.92 458.735
  14 8.85032 647.64 449.361
  15 11.379 608.52 450.739
  16 13.9076 617.68 436.492
  17 16.4363 594.48 449.653
  18 18.965 632.19 437.62
  19 21.4936 612.07 430.973
  20 24.0223 615.32 440.79
35000 20 12312
  1 -24.0223 638.6 430.345
  2 -21.4936 613.7 423.203
  3 -18.965 626.41 428.482
  4 -16.4363 602.88 439.406
  5 -13.9076 620.8 447.675
  6 -11.379 585.67 448.974
  7 -8.85032 622.6 455.947
  8 -6.32165 591.43 455.582
  9 -3.79299 617.07 467.16
  10 -1.26433 604.02 474.122
  11 1.26433 619.28 480.026
  12 3.79299 617.13 471.205
  13 6.32165 597.78 453.594
  14 8.85032 639.47 451.165
  15 11.379 597.34 453.561
  16 13.9076 644.8 444.608
  17 16.4363 585.36 445.25
  18 18.965 647.83 439.129
  19 21.4936 611.63 436.595
  20 24.0223 628.2 438.499
36000 20 12311.999999999998
  1 -24.0223 637.13 422.662
  2 -21.4936 607.05 433.575
  3 -18.965 622.58 437.902
  4 -16.4363 596.15 440.14
  5 -13.9076 620.41 445.117
  6 -11.379 605.91 445.375
  7 -8.85032 634.05 449.164
  8 -6.32165 606.5 462.468
  9 -3.79299 622.68 455.177
  10 -1.26433 589.73 467.658
  11 1.26433 615.23 472.216
  12 3.79299 621.97 466.958
